valve,flow,direction,step,touch,epoch,time
217, 29613, b, 26, 1, 5, 00:19:13:03
217, 0, b, 27, 1, 5, 00:19:13:03
217, 29562, b, 28, 1, 5, 00:19:13:03
217, 29596, b, 29, 1, 5, 00:19:14:03
217, 24158, b, 30, 1, 5, 00:19:14:03
217, 29613, b, 31, 0, 5, 00:19:14:03
217, 29811, b, 32, 0, 5, 00:19:14:03
217, 29761, b, 33, 0, 5, 00:19:14:03
217, 9451, b, 34, 0, 5, 00:19:15:03
217, 28607, b, 35, 0, 5, 00:19:15:03
217, 28783, b, 36, 0, 5, 00:19:15:03
217, 29811, b, 37, 0, 5, 00:19:15:03
217, 29761, b, 38, 0, 5, 00:19:15:03
217, 29828, b, 39, 0, 5, 00:19:16:03
217,29928,f,0,0,4,00:19:16:03
217,29879,f,1,0,4,00:19:16:03
217,29861,f,2,0,4,00:19:16:03
217,7970,f,3,0,4,00:19:16:03
217,29613,f,4,0,4,00:19:17:03
217,29246,f,5,0,4,00:19:17:03
217,29396,f,6,0,4,00:19:17:03
217,29413,f,7,0,4,00:19:17:03
217,29729,f,8,0,4,00:19:17:03
217,29845,f,9,0,4,00:19:18:03
217,29912,f,10,1,4,00:19:18:03
217,29910,f,11,1,4,00:19:18:03
217,29943,f,12,1,4,00:19:18:03
217,29040,f,13,1,4,00:19:18:03
217,29794,f,14,1,4,00:19:19:03
217,29912,f,15,1,4,00:19:19:03
217,29928,f,16,1,4,00:19:19:03
217,29896,f,17,1,4,00:19:19:03
217,29928,f,18,1,4,00:19:19:03
217,29246,f,19,1,4,00:19:20:03
217, 29396, b, 20, 1, 4, 00:19:20:03
217, 29612, b, 21, 1, 4, 00:19:20:03
217, 29596, b, 22, 1, 4, 00:19:20:03
217, 29845, b, 23, 1, 4, 00:19:20:03
217, 29778, b, 24, 1, 4, 00:19:21:03
217, 29895, b, 25, 1, 4, 00:19:21:03
217, 29928, b, 26, 1, 4, 00:19:21:03
217, 29944, b, 27, 1, 4, 00:19:21:03
217, 30028, b, 28, 1, 4, 00:19:21:03
217, 30045, b, 29, 1, 4, 00:19:22:03
217, 17880, b, 30, 1, 4, 00:19:22:03
217, 30045, b, 31, 0, 4, 00:19:22:03
217, 30044, b, 32, 0, 4, 00:19:22:03
217, 30011, b, 33, 0, 4, 00:19:22:03
217, 30061, b, 34, 0, 4, 00:19:23:03
217, 30094, b, 35, 0, 4, 00:19:23:03
217, 30078, b, 36, 0, 4, 00:19:23:03
217, 30127, b, 37, 0, 4, 00:19:23:03
217, 30061, b, 38, 0, 4, 00:19:23:03
217, 30044, b, 39, 0, 4, 00:19:24:03
217,29094,f,0,0,3,00:19:24:03
217,29059,f,1,0,3,00:19:24:03
217,29091,f,2,0,3,00:19:24:03
217,29278,f,3,0,3,00:19:24:03
217,29262,f,4,0,3,00:19:25:03
217,29246,f,5,0,3,00:19:25:03
217,27543,f,6,0,3,00:19:25:03
217,28732,f,7,0,3,00:19:25:03
217,27412,f,8,0,3,00:19:25:03
217,26617,f,9,0,3,00:19:26:03
217,27855,f,10,1,3,00:19:26:03
217,29562,f,11,1,3,00:19:26:03
217,29677,f,12,1,3,00:19:26:03
217,29794,f,13,1,3,00:19:26:03
217,29512,f,14,1,3,00:19:27:03
217,20534,f,15,1,3,00:19:27:03
217,29761,f,16,1,3,00:19:27:03
217,29778,f,17,1,3,00:19:27:03
217,29879,f,18,1,3,00:19:27:03
217,29094,f,19,1,3,00:19:28:03
217, 29944, b, 20, 1, 3, 00:19:28:03
217, 29944, b, 21, 1, 3, 00:19:28:03
217, 29959, b, 22, 1, 3, 00:19:28:03
217, 19246, b, 23, 1, 3, 00:19:28:03
217, 29994, b, 24, 1, 3, 00:19:29:03
217, 29411, b, 25, 1, 3, 00:19:29:03
217, 29778, b, 26, 1, 3, 00:19:29:03
217, 29512, b, 27, 1, 3, 00:19:29:03
217, 29928, b, 28, 1, 3, 00:19:29:03
217, 29944, b, 29, 1, 3, 00:19:30:03
217, 30011, b, 30, 1, 3, 00:19:30:03
217, 0, b, 31, 0, 3, 00:19:30:03
217, 29613, b, 32, 0, 3, 00:19:30:03
217, 29679, b, 33, 0, 3, 00:19:30:03
217, 29793, b, 34, 0, 3, 00:19:31:03
217, 29861, b, 35, 0, 3, 00:19:31:03
217, 30028, b, 36, 0, 3, 00:19:31:03
217, 30077, b, 37, 0, 3, 00:19:31:03
217, 30027, b, 38, 0, 3, 00:19:31:03
217, 0, b, 39, 0, 3, 00:19:32:03
217,29074,f,0,0,2,00:19:32:03
217,29278,f,1,0,2,00:19:32:03
217,29262,f,2,0,2,00:19:32:03
217,29246,f,3,0,2,00:19:32:03
217,29329,f,4,0,2,00:19:33:03
217,28434,f,5,0,2,00:19:33:03
217,28818,f,6,0,2,00:19:33:03
217,29160,f,7,0,2,00:19:33:03
217,29278,f,8,0,2,00:19:34:03
217,29295,f,9,0,2,00:19:34:03
217,29379,f,10,1,2,00:19:34:03
217,29811,f,11,1,2,00:19:34:03
217,30127,f,12,1,2,00:19:34:03
217,30176,f,13,1,2,00:19:35:03
217,30143,f,14,1,2,00:19:35:03
217,30160,f,15,1,2,00:19:35:03
217,30194,f,16,1,2,00:19:35:03
217,29629,f,17,1,2,00:19:35:03
217,30078,f,18,1,2,00:19:36:03
217,30211,f,19,1,2,00:19:36:03
217, 30211, b, 20, 1, 2, 00:19:36:03
217, 30211, b, 21, 1, 2, 00:19:36:03
217, 30211, b, 22, 1, 2, 00:19:36:03
217, 29845, b, 23, 1, 2, 00:19:37:03
217, 30277, b, 24, 1, 2, 00:19:37:03
217, 30211, b, 25, 1, 2, 00:19:37:03
217, 30244, b, 26, 1, 2, 00:19:37:03
217, 275, b, 27, 1, 2, 00:19:37:03
217, 29811, b, 28, 1, 2, 00:19:38:03
217, 29478, b, 29, 1, 2, 00:19:38:03
217, 29794, b, 30, 1, 2, 00:19:38:03
217, 26639, b, 31, 0, 2, 00:19:38:03
217, 28150, b, 32, 0, 2, 00:19:38:03
217, 28572, b, 33, 0, 2, 00:19:39:03
217, 29110, b, 34, 0, 2, 00:19:39:03
217, 28346, b, 35, 0, 2, 00:19:39:03
217, 28328, b, 36, 0, 2, 00:19:39:03
217, 29040, b, 37, 0, 2, 00:19:39:03
217, 29160, b, 38, 0, 2, 00:19:40:03
217, 28990, b, 39, 0, 2, 00:19:40:03
217,29160,f,0,0,1,00:19:40:03
217,29229,f,1,0,1,00:19:40:03
217,29311,f,2,0,1,00:19:40:03
217,29379,f,3,0,1,00:19:41:03
217,29362,f,4,0,1,00:19:41:03
217,29311,f,5,0,1,00:19:41:03
217,29396,f,6,0,1,00:19:41:03
217,29379,f,7,0,1,00:19:41:03
217,29428,f,8,0,1,00:19:42:03
217,29478,f,9,0,1,00:19:42:03
217,29495,f,10,1,1,00:19:42:03
217,30227,f,11,1,1,00:19:42:03
217,30211,f,12,1,1,00:19:42:03
217,30211,f,13,1,1,00:19:43:03
217,30227,f,14,1,1,00:19:43:03
217,30110,f,15,1,1,00:19:43:03
217,30011,f,16,1,1,00:19:43:03
217,0,f,17,1,1,00:19:43:03
217,30061,f,18,1,1,00:19:44:03
217,29794,f,19,1,1,00:19:44:03
217, 29977, b, 20, 1, 1, 00:19:44:03
217, 30127, b, 21, 1, 1, 00:19:44:03
217, 30194, b, 22, 1, 1, 00:19:44:03
217, 30209, b, 23, 1, 1, 00:19:45:03
217, 30260, b, 24, 1, 1, 00:19:45:03
217, 30260, b, 25, 1, 1, 00:19:45:03
217, 30310, b, 26, 1, 1, 00:19:45:03
217, 29396, b, 27, 1, 1, 00:19:45:03
217, 30294, b, 28, 1, 1, 00:19:46:03
217, 30327, b, 29, 1, 1, 00:19:46:03
217, 30310, b, 30, 1, 1, 00:19:46:03
217, 30310, b, 31, 0, 1, 00:19:46:03
217, 30310, b, 32, 0, 1, 00:19:46:03
217, 30327, b, 33, 0, 1, 00:19:47:03
217, 29629, b, 34, 0, 1, 00:19:47:03
217, 29679, b, 35, 0, 1, 00:19:47:03
217, 29994, b, 36, 0, 1, 00:19:47:03
217, 30310, b, 37, 0, 1, 00:19:47:03
217, 30294, b, 38, 0, 1, 00:19:48:03
217, 30294, b, 39, 0, 1, 00:19:48:03
219,,f,0,0,5,00:21:36:03
219,0,f,1,0,5,00:21:37:03
219,4239,f,2,0,5,00:21:37:03
219,6568,f,3,0,5,00:21:37:03
219,9211,f,4,0,5,00:21:37:03
219,11369,f,5,0,5,00:21:37:03
219,13682,f,6,0,5,00:21:38:03
219,15553,f,7,0,5,00:21:38:03
219,17818,f,8,0,5,00:21:38:03
219,18927,f,9,0,5,00:21:38:03
219,19899,f,10,1,5,00:21:38:03
219,26232,f,11,1,5,00:21:39:03
219,24763,f,12,1,5,00:21:39:03
219,1722,f,13,1,5,00:21:39:03
219,14849,f,14,1,5,00:21:39:03
219,27165,f,15,1,5,00:21:39:03
219,27318,f,16,1,5,00:21:40:03
219,10290,f,17,1,5,00:21:40:03
219,27693,f,18,1,5,00:21:40:03
219,27600,f,19,1,5,00:21:40:03
219, 12984, b, 20, 1, 5, 00:21:40:03
219, 27968, b, 21, 1, 5, 00:21:41:03
219, 28150, b, 22, 1, 5, 00:21:41:03
219, 28309, b, 23, 1, 5, 00:21:41:03
219, 28382, b, 24, 1, 5, 00:21:41:03
219, 0, b, 25, 1, 5, 00:21:41:03
219, 28418, b, 26, 1, 5, 00:21:42:03
219, 9026, b, 27, 1, 5, 00:21:42:03
219, 28488, b, 28, 1, 5, 00:21:42:03
219, 10777, b, 29, 1, 5, 00:21:42:03
219, 28732, b, 30, 1, 5, 00:21:42:03
219, 28853, b, 31, 0, 5, 00:21:43:03
219, 28888, b, 32, 0, 5, 00:21:43:03
219, 29008, b, 33, 0, 5, 00:21:43:03
219, 21338, b, 34, 0, 5, 00:21:43:03
219, 29042, b, 35, 0, 5, 00:21:43:03
219, 29025, b, 36, 0, 5, 00:21:44:03
219, 29110, b, 37, 0, 5, 00:21:44:03
219, 29160, b, 38, 0, 5, 00:21:44:03
219, 29229, b, 39, 0, 5, 00:21:44:03
219,29194,f,0,0,4,00:21:44:03
219,29229,f,1,0,4,00:21:45:03
219,29311,f,2,0,4,00:21:45:03
219,29345,f,3,0,4,00:21:45:03
219,29413,f,4,0,4,00:21:45:03
219,0,f,5,0,4,00:21:45:03
219,29461,f,6,0,4,00:21:46:03
219,29478,f,7,0,4,00:21:46:03
219,0,f,8,0,4,00:21:46:03
219,27767,f,9,0,4,00:21:46:03
219,29345,f,10,1,4,00:21:46:03
219,29379,f,11,1,4,00:21:47:03
219,29428,f,12,1,4,00:21:47:03
219,29396,f,13,1,4,00:21:47:03
219,29396,f,14,1,4,00:21:47:03
219,29379,f,15,1,4,00:21:47:03
219,29345,f,16,1,4,00:21:48:03
219,29362,f,17,1,4,00:21:48:03
219,29362,f,18,1,4,00:21:48:03
219,29127,f,19,1,4,00:21:48:03
219, 29428, b, 20, 1, 4, 00:21:48:03
219, 29478, b, 21, 1, 4, 00:21:49:03
219, 0, b, 22, 1, 4, 00:21:49:03
219, 29461, b, 23, 1, 4, 00:21:49:03
219, 29528, b, 24, 1, 4, 00:21:49:03
219, 0, b, 25, 1, 4, 00:21:49:03
219, 27393, b, 26, 1, 4, 00:21:50:03
219, 28540, b, 27, 1, 4, 00:21:50:03
219, 28956, b, 28, 1, 4, 00:21:50:03
219, 29094, b, 29, 1, 4, 00:21:50:03
219, 29229, b, 30, 1, 4, 00:21:50:03
219, 29262, b, 31, 0, 4, 00:21:51:03
219, 29160, b, 32, 0, 4, 00:21:51:03
219, 29211, b, 33, 0, 4, 00:21:51:03
219, 29246, b, 34, 0, 4, 00:21:51:03
219, 27030, b, 35, 0, 4, 00:21:51:03
219, 27711, b, 36, 0, 4, 00:21:52:03
219, 27803, b, 37, 0, 4, 00:21:52:03
219, 27859, b, 38, 0, 4, 00:21:52:03
219, 27968, b, 39, 0, 4, 00:21:52:03
219,28221,f,0,0,3,00:21:52:03
219,29413,f,1,0,3,00:21:53:03
219,29478,f,2,0,3,00:21:53:03
219,29478,f,3,0,3,00:21:53:03
219,29495,f,4,0,3,00:21:53:03
219,29495,f,5,0,3,00:21:53:03
219,28059,f,6,0,3,00:21:54:03
219,28488,f,7,0,3,00:21:54:03
219,29495,f,8,0,3,00:21:54:03
219,29512,f,9,0,3,00:21:54:03
219,16208,f,10,1,3,00:21:54:03
219,28095,f,11,1,3,00:21:55:03
219,29545,f,12,1,3,00:21:55:03
219,29512,f,13,1,3,00:21:55:03
219,29528,f,14,1,3,00:21:55:03
219,29478,f,15,1,3,00:21:55:03
219,29545,f,16,1,3,00:21:56:03
219,29512,f,17,1,3,00:21:56:03
219,29428,f,18,1,3,00:21:56:03
219,29495,f,19,1,3,00:21:56:03
219, 29512, b, 20, 1, 3, 00:21:56:03
219, 22859, b, 21, 1, 3, 00:21:57:03
219, 29512, b, 22, 1, 3, 00:21:57:03
219, 29495, b, 23, 1, 3, 00:21:57:03
219, 3326, b, 24, 1, 3, 00:21:57:03
219, 29580, b, 25, 1, 3, 00:21:57:03
219, 29613, b, 26, 1, 3, 00:21:58:03
219, 29613, b, 27, 1, 3, 00:21:58:03
219, 29646, b, 28, 1, 3, 00:21:58:03
219, 29629, b, 29, 1, 3, 00:21:58:03
219, 29629, b, 30, 1, 3, 00:21:58:03
219, 23534, b, 31, 0, 3, 00:21:59:03
219, 29629, b, 32, 0, 3, 00:21:59:03
219, 29629, b, 33, 0, 3, 00:21:59:03
219, 29629, b, 34, 0, 3, 00:21:59:03
219, 29596, b, 35, 0, 3, 00:21:59:03
219, 29646, b, 36, 0, 3, 00:22:00:03
219, 29662, b, 37, 0, 3, 00:22:00:03
219, 27241, b, 38, 0, 3, 00:22:00:03
219, 28382, b, 39, 0, 3, 00:22:00:03
219,28418,f,0,0,2,00:22:00:03
219,28452,f,1,0,2,00:22:01:03
219,28488,f,2,0,2,00:22:01:03
219,26211,f,3,0,2,00:22:01:03
219,26678,f,4,0,2,00:22:01:03
219,26477,f,5,0,2,00:22:01:03
219,26971,f,6,0,2,00:22:02:03
219,27011,f,7,0,2,00:22:02:03
219,27488,f,8,0,2,00:22:02:03
219,27637,f,9,0,2,00:22:02:03
219,27841,f,10,1,2,00:22:02:03
219,29379,f,11,1,2,00:22:03:03
219,29428,f,12,1,2,00:22:03:03
219,29478,f,13,1,2,00:22:03:03
219,29461,f,14,1,2,00:22:03:03
219,29512,f,15,1,2,00:22:03:03
219,29545,f,16,1,2,00:22:04:03
219,29278,f,17,1,2,00:22:04:03
219,29528,f,18,1,2,00:22:04:03
219,29528,f,19,1,2,00:22:04:03
219, 102, b, 20, 1, 2, 00:22:04:03
219, 29528, b, 21, 1, 2, 00:22:05:03
219, 29528, b, 22, 1, 2, 00:22:05:03
219, 0, b, 23, 1, 2, 00:22:05:03
219, 29562, b, 24, 1, 2, 00:22:05:03
219, 29580, b, 25, 1, 2, 00:22:05:03
219, 29580, b, 26, 1, 2, 00:22:06:03
219, 29545, b, 27, 1, 2, 00:22:06:03
219, 29545, b, 28, 1, 2, 00:22:06:03
219, 29562, b, 29, 1, 2, 00:22:06:03
219, 29562, b, 30, 1, 2, 00:22:06:03
219, 29478, b, 31, 0, 2, 00:22:07:03
219, 29379, b, 32, 0, 2, 00:22:07:03
219, 22638, b, 33, 0, 2, 00:22:07:03
219, 28095, b, 34, 0, 2, 00:22:07:03
219, 29629, b, 35, 0, 2, 00:22:07:03
219, 29662, b, 36, 0, 2, 00:22:08:03
219, 28853, b, 37, 0, 2, 00:22:08:03
219, 29528, b, 38, 0, 2, 00:22:08:03
219, 29646, b, 39, 0, 2, 00:22:08:03
219,29729,f,0,0,1,00:22:08:03
219,29696,f,1,0,1,00:22:09:03
219,29679,f,2,0,1,00:22:09:03
219,28005,f,3,0,1,00:22:09:03
219,28309,f,4,0,1,00:22:09:03
219,28292,f,5,0,1,00:22:09:03
219,29596,f,6,0,1,00:22:10:03
219,29629,f,7,0,1,00:22:10:03
219,29679,f,8,0,1,00:22:10:03
219,29712,f,9,0,1,00:22:10:03
219,28715,f,10,1,1,00:22:10:03
219,29729,f,11,1,1,00:22:11:03
219,29311,f,12,1,1,00:22:11:03
219,26150,f,13,1,1,00:22:11:03
219,29629,f,14,1,1,00:22:11:03
219,29629,f,15,1,1,00:22:11:03
219,29679,f,16,1,1,00:22:12:03
219,29646,f,17,1,1,00:22:12:03
219,29679,f,18,1,1,00:22:12:03
219,29712,f,19,1,1,00:22:12:03
219, 29262, b, 20, 1, 1, 00:22:12:03
219, 29696, b, 21, 1, 1, 00:22:13:03
219, 29059, b, 22, 1, 1, 00:22:13:03
219, 28853, b, 23, 1, 1, 00:22:13:03
219, 29444, b, 24, 1, 1, 00:22:13:03
219, 29613, b, 25, 1, 1, 00:22:14:03
219, 29662, b, 26, 1, 1, 00:22:14:03
219, 29679, b, 27, 1, 1, 00:22:14:03
219, 29745, b, 28, 1, 1, 00:22:14:03
219, 29729, b, 29, 1, 1, 00:22:14:03
219, 29778, b, 30, 1, 1, 00:22:15:03
219, 29729, b, 31, 0, 1, 00:22:15:03
219, 29745, b, 32, 0, 1, 00:22:15:03
219, 0, b, 33, 0, 1, 00:22:15:03
219, 28662, b, 34, 0, 1, 00:22:15:03
219, 28698, b, 35, 0, 1, 00:22:16:03
219, 28470, b, 36, 0, 1, 00:22:16:03
219, 28628, b, 37, 0, 1, 00:22:16:03
219, 28662, b, 38, 0, 1, 00:22:16:03
219, 28680, b, 39, 0, 1, 00:22:16:03
220,28628,f,0,0,5,00:22:28:03
220,17102,f,1,0,5,00:22:28:03
220,18305,f,2,0,5,00:22:28:03
220,19073,f,3,0,5,00:22:28:03
220,19333,f,4,0,5,00:22:28:03
220,20193,f,5,0,5,00:22:29:03
220,20779,f,6,0,5,00:22:29:03
220,21391,f,7,0,5,00:22:29:03
220,21831,f,8,0,5,00:22:29:03
220,22338,f,9,0,5,00:22:29:03
220,22810,f,10,1,5,00:22:30:03
220,27165,f,11,1,5,00:22:30:03
220,20425,f,12,1,5,00:22:30:03
220,27299,f,13,1,5,00:22:30:03
220,27469,f,14,1,5,00:22:30:03
220,27222,f,15,1,5,00:22:31:03
220,27637,f,16,1,5,00:22:31:03
220,27711,f,17,1,5,00:22:31:03
220,27469,f,18,1,5,00:22:31:03
220,27859,f,19,1,5,00:22:31:03
220, 27823, b, 20, 1, 5, 00:22:32:03
220, 22212, b, 21, 1, 5, 00:22:32:03
220, 27950, b, 22, 1, 5, 00:22:32:03
220, 28005, b, 23, 1, 5, 00:22:32:03
220, 28059, b, 24, 1, 5, 00:22:32:03
220, 28203, b, 25, 1, 5, 00:22:33:03
220, 17664, b, 26, 1, 5, 00:22:33:03
220, 28240, b, 27, 1, 5, 00:22:33:03
220, 28167, b, 28, 1, 5, 00:22:33:03
220, 28348, b, 29, 1, 5, 00:22:33:03
220, 28328, b, 30, 1, 5, 00:22:34:03
220, 28400, b, 31, 0, 5, 00:22:34:03
220, 28366, b, 32, 0, 5, 00:22:34:03
220, 28470, b, 33, 0, 5, 00:22:34:03
220, 28540, b, 34, 0, 5, 00:22:34:03
220, 25243, b, 35, 0, 5, 00:22:35:03
220, 26190, b, 36, 0, 5, 00:22:35:03
220, 26232, b, 37, 0, 5, 00:22:35:03
220, 26171, b, 38, 0, 5, 00:22:35:03
220, 26294, b, 39, 0, 5, 00:22:35:03
220,26395,f,0,0,4,00:22:36:03
220,26477,f,1,0,4,00:22:36:03
220,26538,f,2,0,4,00:22:36:03
220,26605,f,3,0,4,00:22:36:03
220,26497,f,4,0,4,00:22:36:03
220,26597,f,5,0,4,00:22:37:03
220,26855,f,6,0,4,00:22:37:03
220,26913,f,7,0,4,00:22:37:03
220,26816,f,8,0,4,00:22:37:03
220,26816,f,9,0,4,00:22:37:03
220,26796,f,10,1,4,00:22:38:03
220,28856,f,11,1,4,00:22:38:03
220,28922,f,12,1,4,00:22:38:03
220,28905,f,13,1,4,00:22:38:03
220,28905,f,14,1,4,00:22:38:03
220,28888,f,15,1,4,00:22:39:03
220,28853,f,16,1,4,00:22:39:03
220,28905,f,17,1,4,00:22:39:03
220,23463,f,18,1,4,00:22:39:03
220,28990,f,19,1,4,00:22:39:03
220, 28800, b, 20, 1, 4, 00:22:40:03
220, 28922, b, 21, 1, 4, 00:22:40:03
220, 29042, b, 22, 1, 4, 00:22:40:03
220, 28990, b, 23, 1, 4, 00:22:40:03
220, 29077, b, 24, 1, 4, 00:22:40:03
220, 21703, b, 25, 1, 4, 00:22:41:03
220, 29110, b, 26, 1, 4, 00:22:41:03
220, 29094, b, 27, 1, 4, 00:22:41:03
220, 29110, b, 28, 1, 4, 00:22:41:03
220, 29110, b, 29, 1, 4, 00:22:41:03
220, 11662, b, 30, 1, 4, 00:22:42:03
220, 29094, b, 31, 0, 4, 00:22:42:03
220, 29059, b, 32, 0, 4, 00:22:42:03
220, 29008, b, 33, 0, 4, 00:22:42:03
220, 29042, b, 34, 0, 4, 00:22:42:03
220, 102, b, 35, 0, 4, 00:22:43:03
220, 29059, b, 36, 0, 4, 00:22:43:03
220, 29042, b, 37, 0, 4, 00:22:43:03
220, 29059, b, 38, 0, 4, 00:22:43:03
220, 29127, b, 39, 0, 4, 00:22:43:03
220,11952,f,0,0,3,00:22:44:03
220,29042,f,1,0,3,00:22:44:03
220,28990,f,2,0,3,00:22:44:03
220,28922,f,3,0,3,00:22:44:03
220,5301,f,4,0,3,00:22:44:03
220,28990,f,5,0,3,00:22:45:03
220,28973,f,6,0,3,00:22:45:03
220,28990,f,7,0,3,00:22:45:03
220,28990,f,8,0,3,00:22:45:03
220,0,f,9,0,3,00:22:45:03
220,29042,f,10,1,3,00:22:46:03
220,29077,f,11,1,3,00:22:46:03
220,24294,f,12,1,3,00:22:46:03
220,28836,f,13,1,3,00:22:46:03
220,29059,f,14,1,3,00:22:46:03
220,28956,f,15,1,3,00:22:47:03
220,29042,f,16,1,3,00:22:47:03
220,29025,f,17,1,3,00:22:47:03
220,29127,f,18,1,3,00:22:47:03
220,29110,f,19,1,3,00:22:47:03
220, 29094, b, 20, 1, 3, 00:22:48:03
220, 29160, b, 21, 1, 3, 00:22:48:03
220, 29077, b, 22, 1, 3, 00:22:48:03
220, 29144, b, 23, 1, 3, 00:22:48:03
220, 29194, b, 24, 1, 3, 00:22:48:03
220, 29177, b, 25, 1, 3, 00:22:49:03
220, 29246, b, 26, 1, 3, 00:22:49:03
220, 29127, b, 27, 1, 3, 00:22:49:03
220, 29295, b, 28, 1, 3, 00:22:49:03
220, 29311, b, 29, 1, 3, 00:22:49:03
220, 29278, b, 30, 1, 3, 00:22:50:03
220, 29311, b, 31, 0, 3, 00:22:50:03
220, 29396, b, 32, 0, 3, 00:22:50:03
220, 27600, b, 33, 0, 3, 00:22:50:03
220, 27823, b, 34, 0, 3, 00:22:50:03
220, 27450, b, 35, 0, 3, 00:22:51:03
220, 27914, b, 36, 0, 3, 00:22:51:03
220, 28095, b, 37, 0, 3, 00:22:51:03
220, 28005, b, 38, 0, 3, 00:22:51:03
220, 27968, b, 39, 0, 3, 00:22:51:03
220,27914,f,0,0,2,00:22:52:03
220,27914,f,1,0,2,00:22:52:03
220,28041,f,2,0,2,00:22:52:03
220,27914,f,3,0,2,00:22:52:03
220,27968,f,4,0,2,00:22:52:03
220,27950,f,5,0,2,00:22:53:03
220,27932,f,6,0,2,00:22:53:03
220,27932,f,7,0,2,00:22:53:03
220,27950,f,8,0,2,00:22:53:03
220,27932,f,9,0,2,00:22:53:03
220,27950,f,10,1,2,00:22:54:03
220,29396,f,11,1,2,00:22:54:03
220,29428,f,12,1,2,00:22:54:03
220,29444,f,13,1,2,00:22:54:03
220,0,f,14,1,2,00:22:54:03
220,29478,f,15,1,2,00:22:55:03
220,29444,f,16,1,2,00:22:55:03
220,29428,f,17,1,2,00:22:55:03
220,29428,f,18,1,2,00:22:55:03
220,29413,f,19,1,2,00:22:55:03
220, 29211, b, 20, 1, 2, 00:22:56:03
220, 29396, b, 21, 1, 2, 00:22:56:03
220, 29461, b, 22, 1, 2, 00:22:56:03
220, 0, b, 23, 1, 2, 00:22:56:03
220, 29461, b, 24, 1, 2, 00:22:56:03
220, 29478, b, 25, 1, 2, 00:22:57:03
220, 0, b, 26, 1, 2, 00:22:57:03
220, 29444, b, 27, 1, 2, 00:22:57:03
220, 29495, b, 28, 1, 2, 00:22:57:03
220, 29495, b, 29, 1, 2, 00:22:57:03
220, 29495, b, 30, 1, 2, 00:22:58:03
220, 29478, b, 31, 0, 2, 00:22:58:03
220, 29528, b, 32, 0, 2, 00:22:58:03
220, 29495, b, 33, 0, 2, 00:22:58:03
220, 29495, b, 34, 0, 2, 00:22:58:03
220, 29478, b, 35, 0, 2, 00:22:59:03
220, 27767, b, 36, 0, 2, 00:22:59:03
220, 27968, b, 37, 0, 2, 00:22:59:03
220, 27950, b, 38, 0, 2, 00:22:59:03
220, 27859, b, 39, 0, 2, 00:22:59:03
220,27895,f,0,0,1,00:23:00:03
220,27950,f,1,0,1,00:23:00:03
220,28059,f,2,0,1,00:23:00:03
220,28059,f,3,0,1,00:23:00:03
220,28167,f,4,0,1,00:23:00:03
220,28150,f,5,0,1,00:23:01:03
220,28203,f,6,0,1,00:23:01:03
220,28185,f,7,0,1,00:23:01:03
220,28167,f,8,0,1,00:23:01:03
220,28131,f,9,0,1,00:23:01:03
220,28203,f,10,1,1,00:23:02:03
220,29478,f,11,1,1,00:23:02:03
220,29478,f,12,1,1,00:23:02:03
220,29478,f,13,1,1,00:23:02:03
220,29262,f,14,1,1,00:23:02:03
220,29229,f,15,1,1,00:23:03:03
220,28505,f,16,1,1,00:23:03:03
220,28800,f,17,1,1,00:23:03:03
220,29362,f,18,1,1,00:23:03:03
220,29413,f,19,1,1,00:23:03:03
220, 29329, b, 20, 1, 1, 00:23:04:03
220, 29478, b, 21, 1, 1, 00:23:04:03
220, 29512, b, 22, 1, 1, 00:23:04:03
220, 29398, b, 23, 1, 1, 00:23:04:03
220, 29545, b, 24, 1, 1, 00:23:04:03
220, 29562, b, 25, 1, 1, 00:23:05:03
220, 29311, b, 26, 1, 1, 00:23:05:03
220, 29562, b, 27, 1, 1, 00:23:05:03
220, 29596, b, 28, 1, 1, 00:23:05:03
220, 23390, b, 29, 1, 1, 00:23:05:03
220, 29495, b, 30, 1, 1, 00:23:06:03
220, 29478, b, 31, 0, 1, 00:23:06:03
220, 29478, b, 32, 0, 1, 00:23:06:03
220, 27841, b, 33, 0, 1, 00:23:06:03
220, 28005, b, 34, 0, 1, 00:23:06:03
220, 28005, b, 35, 0, 1, 00:23:07:03
220, 27932, b, 36, 0, 1, 00:23:07:03
220, 27987, b, 37, 0, 1, 00:23:07:03
220, 28113, b, 38, 0, 1, 00:23:07:03
220, 28150, b, 39, 0, 1, 00:23:07:03
221,28150,f,0,0,5,00:23:19:03
221,0,f,1,0,5,00:23:19:03
221,0,f,2,0,5,00:23:19:03
221,449,f,3,0,5,00:23:19:03
221,1903,f,4,0,5,00:23:19:03
221,3676,f,5,0,5,00:23:20:03
221,5385,f,6,0,5,00:23:20:03
221,6816,f,7,0,5,00:23:20:03
221,7852,f,8,0,5,00:23:20:03
221,9260,f,9,0,5,00:23:20:03
221,10176,f,10,1,5,00:23:21:03
221,22538,f,11,1,5,00:23:21:03
221,0,f,12,1,5,00:23:21:03
221,0,f,13,1,5,00:23:21:03
221,22835,f,14,1,5,00:23:21:03
221,23271,f,15,1,5,00:23:22:03
221,23582,f,16,1,5,00:23:22:03
221,0,f,17,1,5,00:23:22:03
221,0,f,18,1,5,00:23:22:03
221,23859,f,19,1,5,00:23:22:03
221, 24249, b, 20, 1, 5, 00:23:23:03
221, 24476, b, 21, 1, 5, 00:23:23:03
